COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
11|V|50 a 54 años|47923|1|47924|34005|45463|5648|1805|0|1
11|V|55 a 59 años|45132|1|45132|30549|42107|4797|1975|0|1
11|V|60 a 64 años|39613|1|39613|27802|36001|3526|1494|0|1
11|V|65 a 69 años|34145|5|34145|24874|30602|1464|637|0|5
11|V|70 a 74 años|24842|3|24842|17573|22092|531|245|0|3
11|V|Más de 74 años|37773|16|37773|29517|25422|237|114|0|16
12|M|15 a 17 años|341|0|341|341|0|0|0|0|0
12|M|18 a 20 años|2686|0|2686|662|2323|0|0|0|0
12|M|21 a 24 años|7621|0|7621|798|7508|13|0|0|0
12|M|25 a 29 años|10624|0|10624|890|10583|38|4|0|0
12|M|30 a 34 años|11839|0|11839|1808|11786|57|9|0|0
12|M|35 a 39 años|14158|0|14158|3155|14097|99|26|0|0
12|M|40 a 44 años|16183|0|16183|4576|16106|125|40|0|0
12|M|45 a 49 años|20766|0|20766|7265|20455|135|48|0|0
12|M|50 a 54 años|20022|0|20022|8403|19579|123|45|0|0
12|M|55 a 59 años|18187|0|18187|6887|17758|81|43|0|0
12|M|60 a 64 años|15168|0|15168|5432|14639|51|28|0|0
12|M|65 a 69 años|12153|0|12153|3301|11702|29|5|0|0
12|M|70 a 74 años|7835|0|7835|1546|7412|14|1|0|0
12|M|Más de 74 años|7209|0|7209|2409|5654|7|0|0|0
12|V|15 a 17 años|988|1|988|988|0|0|0|0|1
12|V|18 a 20 años|4503|0|4503|1580|3902|1|0|0|0
12|V|21 a 24 años|9765|0|9765|2374|9549|159|1|0|0
12|V|25 a 29 años|12977|0|12977|3384|12891|456|24|0|0
12|V|30 a 34 años|13726|0|13726|5146|13619|744|55|0|0
12|V|35 a 39 años|14910|0|14910|7591|14756|1251|144|0|0
12|V|40 a 44 años|18282|0|18282|10413|18156|2068|347|0|0
12|V|45 a 49 años|24113|0|24113|14808|23662|3133|615|0|0
12|V|50 a 54 años|24005|0|24005|15750|23443|3346|1092|0|0
12|V|55 a 59 años|22009|0|22009|14495|21379|3145|1290|0|0
12|V|60 a 64 años|19192|2|19192|13728|18612|2463|1140|0|2
12|V|65 a 69 años|16259|3|16259|12297|15756|945|361|0|3
12|V|70 a 74 años|12430|4|12430|9585|11914|323|132|0|4
12|V|Más de 74 años|21609|28|21609|18322|17400|161|50|0|28
13|M|15 a 17 años|120|1|121|120|0|0|0|0|1
13|M|18 a 20 años|1726|0|1726|197|1620|0|0|0|0
13|M|21 a 24 años|5746|0|5746|304|5704|16|0|0|0
13|M|25 a 29 años|9560|0|9560|385|9546|50|4|0|0
13|M|30 a 34 años|10802|0|10802|989|10777|42|10|0|0
13|M|35 a 39 años|12510|0|12510|1906|12473|81|23|0|0
13|M|40 a 44 años|13678|0|13678|2775|13636|187|48|0|0
13|M|45 a 49 años|15242|0|15242|2807|15110|193|53|0|0
13|M|50 a 54 años|14935|0|14935|3481|14628|113|53|0|0
13|M|55 a 59 años|14016|0|14016|2487|13701|74|29|0|0
13|M|60 a 64 años|11709|0|11709|1806|11355|48|20|0|0
13|M|65 a 69 años|8478|0|8478|1078|8164|12|5|0|0
13|M|70 a 74 años|4037|0|4037|464|3829|3|1|0|0
13|M|Más de 74 años|2742|1|2742|423|2466|1|1|0|1
13|V|15 a 17 años|655|26|671|655|0|0|0|0|26
13|V|18 a 20 años|3406|20|3425|948|3089|5|0|0|20
13|V|21 a 24 años|7643|4|7646|1336|7528|169|1|0|4
13|V|25 a 29 años|11086|2|11088|2074|11032|613|31|0|2
13|V|30 a 34 años|12841|1|12842|4488|12782|1021|61|0|1
13|V|35 a 39 años|13656|1|13656|6700|13562|1574|179|0|1
13|V|40 a 44 años|14349|0|14349|7284|14240|2184|399|0|0
13|V|45 a 49 años|16954|2|16956|8577|16639|2705|533|0|2
13|V|50 a 54 años|17220|3|17223|9301|16711|2878|1052|0|3
13|V|55 a 59 años|17364|7|17366|8605|16792|2913|1400|0|7
13|V|60 a 64 años|17098|14|17099|9817|16340|2745|1360|0|14
13|V|65 a 69 años|14952|27|14952|9476|14057|1257|481|0|27
13|V|70 a 74 años|10371|42|10371|6281|9452|382|173|0|42
13|V|Más de 74 años|21525|114|21525|17157|13064|179|75|0|114
14|M|15 a 17 años|312|0|312|312|0|0|0|0|0
14|M|18 a 20 años|3167|0|3167|683|2775|0|0|0|0
14|M|21 a 24 años|9684|0|9684|1003|9520|20|0|0|0
14|M|25 a 29 años|15134|1|15135|1279|15085|68|12|0|1
14|M|30 a 34 años|17958|0|17958|2618|17901|104|27|0|0
14|M|35 a 39 años|20326|0|20326|3524|20263|186|51|0|0
14|M|40 a 44 años|21216|0|21216|4807|21092|224|79|0|0
14|M|45 a 49 años|24156|0|24156|6215|23833|238|91|0|0
14|M|50 a 54 años|23364|0|23364|6932|22751|173|75|0|0
14|M|55 a 59 años|22116|0|22116|5457|21427|123|57|0|0
14|M|60 a 64 años|18240|1|18240|3766|17577|55|19|0|1
14|M|65 a 69 años|12863|0|12863|2512|12255|15|3|0|0
14|M|70 a 74 años|6280|1|6280|1046|5896|11|1|0|1
14|M|Más de 74 años|3767|0|3767|706|3344|2|0|0|0
14|V|15 a 17 años|1387|3|1389|1387|0|0|0|0|3
14|V|18 a 20 años|5969|2|5970|2214|5130|5|0|0|2
14|V|21 a 24 años|12854|0|12854|2973|12601|243|4|0|0
14|V|25 a 29 años|17672|0|17672|4264|17563|843|57|0|0
14|V|30 a 34 años|18996|0|18996|7580|18880|1190|115|0|0
14|V|35 a 39 años|21151|0|21151|11747|21010|2053|292|0|0
14|V|40 a 44 años|23167|1|23168|14422|23017|3149|539|0|1
14|V|45 a 49 años|27053|0|27053|17101|26509|3974|881|0|0
14|V|50 a 54 años|27037|0|27037|17939|26197|4248|1534|0|0
14|V|55 a 59 años|27618|3|27619|17595|26467|4128|1933|1|2
14|V|60 a 64 años|26590|2|26590|18180|25319|3641|1632|0|2
14|V|65 a 69 años|22967|8|22967|16991|21692|1563|661|0|8
14|V|70 a 74 años|16504|4|16504|12376|15350|485|243|0|4
14|V|Más de 74 años|28091|12|28091|23127|18723|254|126|0|12
15|M|15 a 17 años|64|0|64|64|0|0|0|0|0
15|M|18 a 20 años|3688|1|3689|165|3654|0|0|0|1
15|M|21 a 24 años|11794|0|11794|257|11786|24|0|0|0
