COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
06|M|55 a 59 años|18647|1|18647|3005|18283|90|59|0|1
06|M|60 a 64 años|15142|0|15142|1989|14768|38|24|0|0
06|M|65 a 69 años|10161|1|10161|1269|9833|8|4|0|1
06|M|70 a 74 años|5289|0|5289|597|5044|5|0|0|0
06|M|Más de 74 años|3572|0|3572|468|3335|1|1|0|0
06|V|15 a 17 años|1194|23|1211|1194|0|0|0|0|23
06|V|18 a 20 años|5884|4|5885|1721|5431|11|0|0|4
06|V|21 a 24 años|11232|1|11233|2119|11119|308|15|0|1
06|V|25 a 29 años|15604|0|15604|3158|15552|919|65|0|0
06|V|30 a 34 años|17459|1|17459|6742|17395|1401|134|0|1
06|V|35 a 39 años|19487|0|19487|9805|19383|2390|305|0|0
06|V|40 a 44 años|20871|2|20872|11431|20734|3380|557|0|2
06|V|45 a 49 años|23501|3|23501|12386|23119|3909|878|0|3
06|V|50 a 54 años|24493|7|24495|14089|23770|4175|1636|1|6
06|V|55 a 59 años|24101|15|24104|12880|23245|3662|1812|1|14
06|V|60 a 64 años|23598|21|23598|13506|22443|3126|1417|0|21
06|V|65 a 69 años|19954|22|19954|13819|18645|1278|496|0|22
06|V|70 a 74 años|14498|34|14498|10275|13235|372|190|0|34
06|V|Más de 74 años|26389|79|26390|21507|17456|215|100|0|79
07|M|15 a 17 años|866|0|866|866|0|0|0|0|0
07|M|18 a 20 años|4265|0|4265|1516|3503|0|0|0|0
07|M|21 a 24 años|13009|0|13009|2127|12740|23|3|0|0
07|M|25 a 29 años|22600|0|22600|4147|22406|164|51|0|0
07|M|30 a 34 años|31255|0|31255|7935|31019|348|129|0|0
07|M|35 a 39 años|35103|0|35103|12393|34742|499|246|0|0
07|M|40 a 44 años|41912|0|41912|18377|41443|968|491|0|0
07|M|45 a 49 años|42694|0|42694|16957|41772|772|370|0|0
07|M|50 a 54 años|38809|0|38809|17474|37638|557|216|0|0
07|M|55 a 59 años|33531|1|33532|14436|32402|555|120|1|0
07|M|60 a 64 años|27830|2|27830|10844|26860|420|68|1|1
07|M|65 a 69 años|22385|0|22385|6479|21537|182|16|0|0
07|M|70 a 74 años|15837|0|15837|4022|15064|82|6|0|0
07|M|Más de 74 años|18990|0|18990|6481|15608|33|2|0|0
07|V|15 a 17 años|2230|2|2231|2230|0|0|0|0|2
07|V|18 a 20 años|7847|2|7848|3747|6262|8|0|0|2
07|V|21 a 24 años|17101|0|17101|5319|16493|236|17|0|0
07|V|25 a 29 años|22174|0|22174|6318|21812|728|161|0|0
07|V|30 a 34 años|22731|0|22731|9316|22389|1019|302|0|0
07|V|35 a 39 años|27030|0|27030|13472|26662|1654|668|0|0
07|V|40 a 44 años|29693|0|29693|15209|29260|2287|953|0|0
07|V|45 a 49 años|40698|0|40698|25102|39514|3987|1609|0|0
07|V|50 a 54 años|42985|1|42985|28554|41466|4880|2366|0|1
07|V|55 a 59 años|38085|0|38085|25808|36627|4555|2410|0|0
07|V|60 a 64 años|32183|1|32183|22588|30749|4145|2095|0|1
07|V|65 a 69 años|26084|3|26084|18753|24828|1844|783|0|3
07|V|70 a 74 años|20182|2|20182|14294|19012|719|305|0|2
07|V|Más de 74 años|32810|10|32810|26404|26617|330|123|0|10
08|M|15 a 17 años|977|0|977|977|0|0|0|0|0
08|M|18 a 20 años|17301|0|17301|2630|16293|14|0|0|0
08|M|21 a 24 años|60846|0|60846|5001|60386|116|9|0|0
08|M|25 a 29 años|94119|0|94119|8887|93568|354|90|0|0
08|M|30 a 34 años|109760|0|109760|18146|108966|444|201|0|0
